[2026-06-17T10:29:45.073+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-06-17T10:29:45.103+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline manual__2026-06-17T10:29:43.491344+00:00 [queued]>
[2026-06-17T10:29:45.114+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline manual__2026-06-17T10:29:43.491344+00:00 [queued]>
[2026-06-17T10:29:45.115+0000] {taskinstance.py:2856} INFO - Starting attempt 1 of 3
[2026-06-17T10:29:45.136+0000] {taskinstance.py:2879} INFO - Executing <Task(PythonOperator): incremental_sync_pipeline> on 2026-06-17 10:29:43.491344+00:00
[2026-06-17T10:29:45.154+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=2518) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-06-17T10:29:45.153+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'tmdb_incremental_sync', 'incremental_sync_pipeline', 'manual__2026-06-17T10:29:43.491344+00:00', '--job-id', '16', '--raw', '--subdir', 'DAGS_FOLDER/tmdb_incremental_sync.py', '--cfg-path', '/tmp/tmpx36haeip']
[2026-06-17T10:29:45.156+0000] {standard_task_runner.py:72} INFO - Started process 2521 to run task
[2026-06-17T10:29:45.156+0000] {standard_task_runner.py:105} INFO - Job 16: Subtask incremental_sync_pipeline
[2026-06-17T10:29:45.250+0000] {task_command.py:467} INFO - Running <TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline manual__2026-06-17T10:29:43.491344+00:00 [running]> on host d8c53ec118ae
[2026-06-17T10:29:45.411+0000] {taskinstance.py:3122} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='tmdb_incremental_sync' AIRFLOW_CTX_TASK_ID='incremental_sync_pipeline' AIRFLOW_CTX_EXECUTION_DATE='2026-06-17T10:29:43.491344+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-06-17T10:29:43.491344+00:00'
[2026-06-17T10:29:45.413+0000] {taskinstance.py:731} INFO - ::endgroup::
[2026-06-17T10:29:45.458+0000] {logging_mixin.py:190} INFO - Starting incremental sync for 2026-05-15 → 2026-06-17...
[2026-06-17T10:42:01.767+0000] {logging_mixin.py:190} INFO - Skipping movie 1600729: could not fetch metadata.
[2026-06-17T10:42:15.822+0000] {logging_mixin.py:190} INFO - Skipping movie 814973: could not fetch metadata.
[2026-06-17T10:42:22.742+0000] {logging_mixin.py:190} INFO - Skipping movie 1077524: could not fetch metadata.
[2026-06-17T10:42:23.242+0000] {logging_mixin.py:190} INFO - Skipping movie 1339685: could not fetch metadata.
[2026-06-17T10:42:26.157+0000] {logging_mixin.py:190} INFO - Skipping movie 1602008: could not fetch metadata.
[2026-06-17T10:42:28.146+0000] {logging_mixin.py:190} INFO - Skipping movie 1602146: could not fetch metadata.
[2026-06-17T10:42:30.368+0000] {logging_mixin.py:190} INFO - Skipping movie 1602284: could not fetch metadata.
[2026-06-17T10:42:33.789+0000] {logging_mixin.py:190} INFO - Skipping movie 1602452: could not fetch metadata.
[2026-06-17T10:42:34.436+0000] {logging_mixin.py:190} INFO - Skipping movie 1602476: could not fetch metadata.
[2026-06-17T10:42:34.468+0000] {logging_mixin.py:190} INFO - Skipping movie 1602444: could not fetch metadata.
[2026-06-17T10:42:36.058+0000] {logging_mixin.py:190} INFO - Skipping movie 1602587: could not fetch metadata.
[2026-06-17T10:42:36.325+0000] {logging_mixin.py:190} INFO - Skipping movie 291876: could not fetch metadata.
[2026-06-17T10:42:40.817+0000] {logging_mixin.py:190} INFO - Skipping movie 1602845: could not fetch metadata.
[2026-06-17T10:42:52.049+0000] {logging_mixin.py:190} INFO - Skipping movie 1603521: could not fetch metadata.
[2026-06-17T10:42:54.836+0000] {logging_mixin.py:190} INFO - Skipping movie 1603702: could not fetch metadata.
[2026-06-17T10:43:01.648+0000] {logging_mixin.py:190} INFO - Skipping movie 1342004: could not fetch metadata.
[2026-06-17T10:43:02.837+0000] {logging_mixin.py:190} INFO - Skipping movie 1342063: could not fetch metadata.
[2026-06-17T10:43:03.074+0000] {logging_mixin.py:190} INFO - Skipping movie 1342087: could not fetch metadata.
[2026-06-17T10:43:07.339+0000] {logging_mixin.py:190} INFO - Skipping movie 1080206: could not fetch metadata.
[2026-06-17T10:43:07.976+0000] {logging_mixin.py:190} INFO - Skipping movie 1342355: could not fetch metadata.
[2026-06-17T10:43:13.431+0000] {logging_mixin.py:190} INFO - Skipping movie 1604858: could not fetch metadata.
[2026-06-17T10:43:13.457+0000] {logging_mixin.py:190} INFO - Skipping movie 1604864: could not fetch metadata.
[2026-06-17T10:43:17.886+0000] {logging_mixin.py:190} INFO - Skipping movie 1080790: could not fetch metadata.
[2026-06-17T10:43:19.689+0000] {logging_mixin.py:190} INFO - Skipping movie 1605186: could not fetch metadata.
[2026-06-17T10:43:23.122+0000] {logging_mixin.py:190} INFO - Skipping movie 1343279: could not fetch metadata.
[2026-06-17T10:43:25.836+0000] {logging_mixin.py:190} INFO - Skipping movie 1605538: could not fetch metadata.
[2026-06-17T10:43:26.281+0000] {logging_mixin.py:190} INFO - Skipping movie 1605553: could not fetch metadata.
[2026-06-17T10:43:27.167+0000] {logging_mixin.py:190} INFO - Skipping movie 1605565: could not fetch metadata.
[2026-06-17T10:43:31.113+0000] {logging_mixin.py:190} INFO - Skipping movie 1605909: could not fetch metadata.
[2026-06-17T10:43:32.832+0000] {logging_mixin.py:190} INFO - Skipping movie 1606046: could not fetch metadata.
[2026-06-17T10:43:40.375+0000] {logging_mixin.py:190} INFO - Skipping movie 1606631: could not fetch metadata.
[2026-06-17T10:43:40.651+0000] {logging_mixin.py:190} INFO - Skipping movie 558082: could not fetch metadata.
[2026-06-17T10:43:43.647+0000] {logging_mixin.py:190} INFO - Skipping movie 1606888: could not fetch metadata.
[2026-06-17T10:43:53.197+0000] {logging_mixin.py:190} INFO - Skipping movie 1083307: could not fetch metadata.
[2026-06-17T10:43:53.654+0000] {logging_mixin.py:190} INFO - Skipping movie 1607631: could not fetch metadata.
[2026-06-17T10:43:55.379+0000] {logging_mixin.py:190} INFO - Skipping movie 1607796: could not fetch metadata.
[2026-06-17T10:44:05.138+0000] {logging_mixin.py:190} INFO - Skipping movie 1083741: could not fetch metadata.
[2026-06-17T10:44:07.029+0000] {logging_mixin.py:190} INFO - Skipping movie 1608110: could not fetch metadata.
[2026-06-17T10:44:07.713+0000] {logging_mixin.py:190} INFO - Skipping movie 1608194: could not fetch metadata.
[2026-06-17T10:44:07.896+0000] {logging_mixin.py:190} INFO - Skipping movie 1608207: could not fetch metadata.
[2026-06-17T10:44:08.194+0000] {logging_mixin.py:190} INFO - Skipping movie 1608215: could not fetch metadata.
[2026-06-17T10:44:09.263+0000] {logging_mixin.py:190} INFO - Skipping movie 1608280: could not fetch metadata.
[2026-06-17T10:44:09.828+0000] {logging_mixin.py:190} INFO - Skipping movie 1084036: could not fetch metadata.
[2026-06-17T10:44:09.885+0000] {logging_mixin.py:190} INFO - Skipping movie 1084039: could not fetch metadata.
[2026-06-17T10:44:14.090+0000] {logging_mixin.py:190} INFO - Skipping movie 1608526: could not fetch metadata.
[2026-06-17T10:44:16.655+0000] {logging_mixin.py:190} INFO - Skipping movie 1346484: could not fetch metadata.
[2026-06-17T10:44:17.500+0000] {logging_mixin.py:190} INFO - Skipping movie 1346504: could not fetch metadata.
[2026-06-17T10:44:18.255+0000] {logging_mixin.py:190} INFO - Skipping movie 1346521: could not fetch metadata.
[2026-06-17T10:44:22.781+0000] {logging_mixin.py:190} INFO - Skipping movie 1608749: could not fetch metadata.
[2026-06-17T10:44:23.931+0000] {logging_mixin.py:190} INFO - Skipping movie 1608815: could not fetch metadata.
[2026-06-17T10:44:24.064+0000] {logging_mixin.py:190} INFO - Skipping movie 1608830: could not fetch metadata.
[2026-06-17T10:44:24.343+0000] {logging_mixin.py:190} INFO - Skipping movie 1608840: could not fetch metadata.
[2026-06-17T10:44:24.888+0000] {logging_mixin.py:190} INFO - Skipping movie 1608867: could not fetch metadata.
[2026-06-17T10:44:25.030+0000] {logging_mixin.py:190} INFO - Skipping movie 1608889: could not fetch metadata.
[2026-06-17T10:44:25.120+0000] {logging_mixin.py:190} INFO - Skipping movie 1608851: could not fetch metadata.
[2026-06-17T10:44:33.645+0000] {logging_mixin.py:190} INFO - Skipping movie 1609464: could not fetch metadata.
[2026-06-17T10:44:38.344+0000] {logging_mixin.py:190} INFO - Skipping movie 1609781: could not fetch metadata.
[2026-06-17T10:44:41.016+0000] {logging_mixin.py:190} INFO - Skipping movie 1609939: could not fetch metadata.
[2026-06-17T10:44:41.132+0000] {logging_mixin.py:190} INFO - Skipping movie 1609952: could not fetch metadata.
[2026-06-17T10:44:50.334+0000] {logging_mixin.py:190} INFO - Skipping movie 1610526: could not fetch metadata.
[2026-06-17T10:44:56.447+0000] {logging_mixin.py:190} INFO - Skipping movie 1610843: could not fetch metadata.
[2026-06-17T10:45:03.323+0000] {logging_mixin.py:190} INFO - Skipping movie 1611281: could not fetch metadata.
[2026-06-17T10:45:05.274+0000] {logging_mixin.py:190} INFO - Skipping movie 1611386: could not fetch metadata.
[2026-06-17T10:45:05.553+0000] {logging_mixin.py:190} INFO - Skipping movie 1611395: could not fetch metadata.
[2026-06-17T10:45:06.579+0000] {logging_mixin.py:190} INFO - Skipping movie 1611462: could not fetch metadata.
[2026-06-17T10:45:08.081+0000] {logging_mixin.py:190} INFO - SSL error on attempt 1/3 for https://api.themoviedb.org/3/movie/37719: HTTPSConnectionPool(host='api.themoviedb.org', port=443): Max retries exceeded with url: /3/movie/37719?api_key=6f73ac85d32f789d075631f40192f5ab (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1000)')))
[2026-06-17T10:45:08.160+0000] {logging_mixin.py:190} INFO - Skipping movie 1611549: could not fetch metadata.
[2026-06-17T10:45:08.904+0000] {logging_mixin.py:190} INFO - Skipping movie 1611580: could not fetch metadata.
[2026-06-17T10:45:10.546+0000] {logging_mixin.py:190} INFO - Skipping movie 1611682: could not fetch metadata.
[2026-06-17T10:45:21.130+0000] {logging_mixin.py:190} INFO - Skipping movie 1612386: could not fetch metadata.
[2026-06-17T10:45:21.831+0000] {logging_mixin.py:190} INFO - Skipping movie 1088108: could not fetch metadata.
[2026-06-17T10:45:22.596+0000] {logging_mixin.py:190} INFO - Skipping movie 1612517: could not fetch metadata.
[2026-06-17T10:45:32.063+0000] {logging_mixin.py:190} INFO - Skipping movie 1613170: could not fetch metadata.
[2026-06-17T10:45:32.516+0000] {logging_mixin.py:190} INFO - Skipping movie 1613219: could not fetch metadata.
[2026-06-17T10:45:32.553+0000] {logging_mixin.py:190} INFO - Skipping movie 1613225: could not fetch metadata.
[2026-06-17T10:45:33.853+0000] {logging_mixin.py:190} INFO - Skipping movie 564754: could not fetch metadata.
[2026-06-17T10:45:34.395+0000] {logging_mixin.py:190} INFO - Skipping movie 1089066: could not fetch metadata.
[2026-06-17T10:45:36.422+0000] {logging_mixin.py:190} INFO - Skipping movie 1613505: could not fetch metadata.
[2026-06-17T10:45:37.923+0000] {logging_mixin.py:190} INFO - Skipping movie 1613627: could not fetch metadata.
[2026-06-17T10:45:38.639+0000] {logging_mixin.py:190} INFO - Skipping movie 1613697: could not fetch metadata.
[2026-06-17T10:45:43.846+0000] {logging_mixin.py:190} INFO - Skipping movie 1614039: could not fetch metadata.
[2026-06-17T10:45:46.338+0000] {logging_mixin.py:190} INFO - Skipping movie 1614153: could not fetch metadata.
[2026-06-17T10:45:48.445+0000] {logging_mixin.py:190} INFO - Skipping movie 827840: could not fetch metadata.
[2026-06-17T10:45:53.500+0000] {logging_mixin.py:190} INFO - Skipping movie 1614582: could not fetch metadata.
[2026-06-17T10:45:55.975+0000] {logging_mixin.py:190} INFO - Skipping movie 1614719: could not fetch metadata.
[2026-06-17T10:45:56.634+0000] {logging_mixin.py:190} INFO - Skipping movie 1614742: could not fetch metadata.
[2026-06-17T10:46:00.209+0000] {logging_mixin.py:190} INFO - Skipping movie 1614925: could not fetch metadata.
[2026-06-17T10:46:00.789+0000] {logging_mixin.py:190} INFO - Skipping movie 1614982: could not fetch metadata.
[2026-06-17T10:46:05.174+0000] {logging_mixin.py:190} INFO - Skipping movie 828755: could not fetch metadata.
[2026-06-17T10:46:15.364+0000] {logging_mixin.py:190} INFO - Skipping movie 829250: could not fetch metadata.
[2026-06-17T10:46:18.352+0000] {logging_mixin.py:190} INFO - Skipping movie 1353713: could not fetch metadata.
[2026-06-17T10:46:18.540+0000] {logging_mixin.py:190} INFO - Skipping movie 1353732: could not fetch metadata.
[2026-06-17T10:46:18.719+0000] {logging_mixin.py:190} INFO - Skipping movie 1353739: could not fetch metadata.
[2026-06-17T10:46:18.840+0000] {logging_mixin.py:190} INFO - Skipping movie 1353741: could not fetch metadata.
[2026-06-17T10:46:19.395+0000] {logging_mixin.py:190} INFO - Skipping movie 1615924: could not fetch metadata.
[2026-06-17T10:46:21.437+0000] {logging_mixin.py:190} INFO - Skipping movie 1353866: could not fetch metadata.
[2026-06-17T10:46:23.729+0000] {logging_mixin.py:190} INFO - Skipping movie 1353987: could not fetch metadata.
[2026-06-17T10:46:24.607+0000] {logging_mixin.py:190} INFO - Skipping movie 1616168: could not fetch metadata.
[2026-06-17T10:46:27.253+0000] {logging_mixin.py:190} INFO - Skipping movie 1354164: could not fetch metadata.
[2026-06-17T10:46:29.685+0000] {logging_mixin.py:190} INFO - Skipping movie 1354271: could not fetch metadata.
[2026-06-17T10:46:31.305+0000] {logging_mixin.py:190} INFO - Skipping movie 1354379: could not fetch metadata.
[2026-06-17T10:46:37.606+0000] {logging_mixin.py:190} INFO - Skipping movie 1092501: could not fetch metadata.
[2026-06-17T10:46:53.001+0000] {logging_mixin.py:190} INFO - Skipping movie 1617030: could not fetch metadata.
[2026-06-17T10:46:53.080+0000] {logging_mixin.py:190} INFO - Skipping movie 1617035: could not fetch metadata.
[2026-06-17T10:46:53.087+0000] {logging_mixin.py:190} INFO - Skipping movie 1354872: could not fetch metadata.
[2026-06-17T10:46:53.120+0000] {logging_mixin.py:190} INFO - Skipping movie 1617043: could not fetch metadata.
[2026-06-17T10:46:53.298+0000] {logging_mixin.py:190} INFO - Skipping movie 1617054: could not fetch metadata.
[2026-06-17T10:46:57.489+0000] {logging_mixin.py:190} INFO - Skipping movie 1617175: could not fetch metadata.
[2026-06-17T10:47:01.664+0000] {logging_mixin.py:190} INFO - Skipping movie 1617254: could not fetch metadata.
[2026-06-17T10:47:03.148+0000] {logging_mixin.py:190} INFO - Skipping movie 568734: could not fetch metadata.
[2026-06-17T10:47:06.018+0000] {logging_mixin.py:190} INFO - Skipping movie 1617384: could not fetch metadata.
[2026-06-17T10:47:16.791+0000] {logging_mixin.py:190} INFO - Skipping movie 1618001: could not fetch metadata.
[2026-06-17T10:47:17.310+0000] {logging_mixin.py:190} INFO - Skipping movie 1093753: could not fetch metadata.
[2026-06-17T10:47:17.478+0000] {logging_mixin.py:190} INFO - Skipping movie 1093762: could not fetch metadata.
[2026-06-17T10:47:18.592+0000] {logging_mixin.py:190} INFO - Skipping movie 831661: could not fetch metadata.
[2026-06-17T10:47:18.652+0000] {logging_mixin.py:190} INFO - Skipping movie 1618103: could not fetch metadata.
[2026-06-17T10:47:19.376+0000] {logging_mixin.py:190} INFO - Skipping movie 1093851: could not fetch metadata.
[2026-06-17T10:47:23.263+0000] {logging_mixin.py:190} INFO - Skipping movie 307732: could not fetch metadata.
[2026-06-17T10:47:24.917+0000] {logging_mixin.py:190} INFO - Skipping movie 1356344: could not fetch metadata.
[2026-06-17T10:47:25.423+0000] {logging_mixin.py:190} INFO - Skipping movie 1356479: could not fetch metadata.
[2026-06-17T10:47:26.426+0000] {logging_mixin.py:190} INFO - Skipping movie 1311684: could not fetch metadata.
[2026-06-17T10:47:27.821+0000] {logging_mixin.py:190} INFO - Skipping movie 1356623: could not fetch metadata.
[2026-06-17T10:47:29.368+0000] {logging_mixin.py:190} INFO - Skipping movie 1618818: could not fetch metadata.
[2026-06-17T10:47:29.670+0000] {logging_mixin.py:190} INFO - Skipping movie 832396: could not fetch metadata.
[2026-06-17T10:47:29.827+0000] {logging_mixin.py:190} INFO - Skipping movie 1618823: could not fetch metadata.
[2026-06-17T10:47:36.490+0000] {logging_mixin.py:190} INFO - Skipping movie 1357168: could not fetch metadata.
[2026-06-17T10:47:38.620+0000] {logging_mixin.py:190} INFO - Skipping movie 1357321: could not fetch metadata.
[2026-06-17T10:47:41.976+0000] {logging_mixin.py:190} INFO - Skipping movie 1619686: could not fetch metadata.
[2026-06-17T10:47:49.326+0000] {logging_mixin.py:190} INFO - Skipping movie 571315: could not fetch metadata.
[2026-06-17T10:48:05.421+0000] {logging_mixin.py:190} INFO - Skipping movie 1620192: could not fetch metadata.
[2026-06-17T10:48:05.854+0000] {logging_mixin.py:190} INFO - Skipping movie 571633: could not fetch metadata.
[2026-06-17T10:48:07.221+0000] {logging_mixin.py:190} INFO - Skipping movie 1358105: could not fetch metadata.
[2026-06-17T10:48:13.820+0000] {logging_mixin.py:190} INFO - Skipping movie 1620430: could not fetch metadata.
[2026-06-17T10:48:17.473+0000] {logging_mixin.py:190} INFO - Skipping movie 1096373: could not fetch metadata.
[2026-06-17T10:48:18.529+0000] {logging_mixin.py:190} INFO - Skipping movie 1096428: could not fetch metadata.
[2026-06-17T10:48:25.593+0000] {logging_mixin.py:190} INFO - Skipping movie 1621091: could not fetch metadata.
[2026-06-17T10:48:27.029+0000] {logging_mixin.py:190} INFO - Skipping movie 572603: could not fetch metadata.
[2026-06-17T10:48:29.754+0000] {logging_mixin.py:190} INFO - Skipping movie 1621322: could not fetch metadata.
[2026-06-17T10:48:31.005+0000] {logging_mixin.py:190} INFO - Skipping movie 1621372: could not fetch metadata.
[2026-06-17T10:48:32.611+0000] {logging_mixin.py:190} INFO - Skipping movie 1359284: could not fetch metadata.
[2026-06-17T10:48:36.148+0000] {logging_mixin.py:190} INFO - Skipping movie 573120: could not fetch metadata.
[2026-06-17T10:48:39.475+0000] {logging_mixin.py:190} INFO - Skipping movie 1359695: could not fetch metadata.
[2026-06-17T10:48:40.407+0000] {logging_mixin.py:190} INFO - Skipping movie 1621912: could not fetch metadata.
[2026-06-17T10:48:41.694+0000] {logging_mixin.py:190} INFO - Skipping movie 1621992: could not fetch metadata.
[2026-06-17T10:48:43.588+0000] {logging_mixin.py:190} INFO - Skipping movie 1622129: could not fetch metadata.
[2026-06-17T10:48:51.018+0000] {logging_mixin.py:190} INFO - Skipping movie 1622566: could not fetch metadata.
[2026-06-17T10:48:53.492+0000] {logging_mixin.py:190} INFO - Skipping movie 1360632: could not fetch metadata.
[2026-06-17T10:48:54.341+0000] {logging_mixin.py:190} INFO - Skipping movie 1622824: could not fetch metadata.
[2026-06-17T10:48:54.651+0000] {logging_mixin.py:190} INFO - Skipping movie 1622817: could not fetch metadata.
[2026-06-17T10:49:00.667+0000] {logging_mixin.py:190} INFO - Skipping movie 1098931: could not fetch metadata.
[2026-06-17T10:49:01.226+0000] {logging_mixin.py:190} INFO - Skipping movie 1623254: could not fetch metadata.
[2026-06-17T10:49:03.259+0000] {logging_mixin.py:190} INFO - Skipping movie 1623390: could not fetch metadata.
[2026-06-17T10:49:04.853+0000] {logging_mixin.py:190} INFO - Skipping movie 1623521: could not fetch metadata.
[2026-06-17T10:49:05.209+0000] {logging_mixin.py:190} INFO - Skipping movie 1623525: could not fetch metadata.
[2026-06-17T10:49:05.402+0000] {logging_mixin.py:190} INFO - Skipping movie 1623586: could not fetch metadata.
[2026-06-17T10:49:06.327+0000] {logging_mixin.py:190} INFO - Skipping movie 1623657: could not fetch metadata.
[2026-06-17T10:49:06.591+0000] {logging_mixin.py:190} INFO - Skipping movie 1623661: could not fetch metadata.
[2026-06-17T10:49:11.549+0000] {logging_mixin.py:190} INFO - Skipping movie 1623883: could not fetch metadata.
[2026-06-17T10:49:13.016+0000] {logging_mixin.py:190} INFO - Skipping movie 1624019: could not fetch metadata.
[2026-06-17T10:49:13.348+0000] {logging_mixin.py:190} INFO - Skipping movie 1624026: could not fetch metadata.
[2026-06-17T10:49:13.551+0000] {logging_mixin.py:190} INFO - Skipping movie 1624038: could not fetch metadata.
[2026-06-17T10:49:13.648+0000] {logging_mixin.py:190} INFO - Skipping movie 1624043: could not fetch metadata.
[2026-06-17T10:49:16.911+0000] {logging_mixin.py:190} INFO - Skipping movie 1624298: could not fetch metadata.
[2026-06-17T10:49:17.148+0000] {logging_mixin.py:190} INFO - Skipping movie 1624307: could not fetch metadata.
[2026-06-17T10:49:17.290+0000] {logging_mixin.py:190} INFO - Skipping movie 1624325: could not fetch metadata.
[2026-06-17T10:49:21.847+0000] {logging_mixin.py:190} INFO - Skipping movie 1624606: could not fetch metadata.
[2026-06-17T10:49:22.056+0000] {logging_mixin.py:190} INFO - Skipping movie 1362474: could not fetch metadata.
[2026-06-17T10:49:25.253+0000] {logging_mixin.py:190} INFO - Skipping movie 1624800: could not fetch metadata.
[2026-06-17T10:49:27.259+0000] {logging_mixin.py:190} INFO - Skipping movie 1624918: could not fetch metadata.
[2026-06-17T10:49:28.532+0000] {logging_mixin.py:190} INFO - Skipping movie 838570: could not fetch metadata.
[2026-06-17T10:49:28.647+0000] {logging_mixin.py:190} INFO - Skipping movie 838577: could not fetch metadata.
[2026-06-17T10:49:28.660+0000] {logging_mixin.py:190} INFO - Skipping movie 838579: could not fetch metadata.
[2026-06-17T10:49:28.662+0000] {logging_mixin.py:190} INFO - Skipping movie 838574: could not fetch metadata.
[2026-06-17T10:49:28.795+0000] {logging_mixin.py:190} INFO - Skipping movie 838581: could not fetch metadata.
[2026-06-17T10:49:31.494+0000] {logging_mixin.py:190} INFO - Skipping movie 838725: could not fetch metadata.
[2026-06-17T10:49:32.639+0000] {logging_mixin.py:190} INFO - Skipping movie 1625253: could not fetch metadata.
[2026-06-17T10:49:33.261+0000] {logging_mixin.py:190} INFO - Skipping movie 1625288: could not fetch metadata.
[2026-06-17T10:49:39.575+0000] {logging_mixin.py:190} INFO - Skipping movie 1625718: could not fetch metadata.
[2026-06-17T10:49:41.016+0000] {logging_mixin.py:190} INFO - Skipping movie 1625797: could not fetch metadata.
[2026-06-17T10:49:42.720+0000] {logging_mixin.py:190} INFO - Skipping movie 1363761: could not fetch metadata.
[2026-06-17T10:49:48.221+0000] {logging_mixin.py:190} INFO - Skipping movie 315501: could not fetch metadata.
[2026-06-17T10:49:49.192+0000] {logging_mixin.py:190} INFO - Skipping movie 1626209: could not fetch metadata.
[2026-06-17T10:49:51.794+0000] {logging_mixin.py:190} INFO - Skipping movie 1626410: could not fetch metadata.
[2026-06-17T10:49:52.232+0000] {logging_mixin.py:190} INFO - Skipping movie 1364269: could not fetch metadata.
[2026-06-17T10:49:53.437+0000] {logging_mixin.py:190} INFO - Skipping movie 1626507: could not fetch metadata.
[2026-06-17T10:49:53.959+0000] {logging_mixin.py:190} INFO - Skipping movie 53676: could not fetch metadata.
[2026-06-17T10:49:56.840+0000] {logging_mixin.py:190} INFO - Skipping movie 1102464: could not fetch metadata.
[2026-06-17T10:49:58.798+0000] {logging_mixin.py:190} INFO - Skipping movie 1626811: could not fetch metadata.
[2026-06-17T10:49:59.179+0000] {logging_mixin.py:190} INFO - Skipping movie 1626857: could not fetch metadata.
[2026-06-17T10:49:59.650+0000] {logging_mixin.py:190} INFO - Skipping movie 1626880: could not fetch metadata.
[2026-06-17T10:50:00.545+0000] {logging_mixin.py:190} INFO - Skipping movie 1364762: could not fetch metadata.
[2026-06-17T10:50:03.361+0000] {logging_mixin.py:190} INFO - Skipping movie 1627106: could not fetch metadata.
[2026-06-17T10:50:03.363+0000] {logging_mixin.py:190} INFO - Skipping movie 1627097: could not fetch metadata.
[2026-06-17T10:50:03.474+0000] {logging_mixin.py:190} INFO - Skipping movie 1627148: could not fetch metadata.
[2026-06-17T10:50:03.879+0000] {logging_mixin.py:190} INFO - Skipping movie 1627173: could not fetch metadata.
[2026-06-17T10:50:03.931+0000] {logging_mixin.py:190} INFO - Skipping movie 1627174: could not fetch metadata.
[2026-06-17T10:50:03.967+0000] {logging_mixin.py:190} INFO - Skipping movie 1627172: could not fetch metadata.
[2026-06-17T10:50:04.195+0000] {logging_mixin.py:190} INFO - Skipping movie 1627179: could not fetch metadata.
[2026-06-17T10:50:04.225+0000] {logging_mixin.py:190} INFO - Skipping movie 1627180: could not fetch metadata.
